-0.3195  	-0.0954  	-0.9077  	0.14842  	0.31166  	-0.4168  	0.02123  	-0.0952  	0.04459  	0.00680  	-0.7675  	-0.4184  	0.33531  	0.30549  	0.36234  	0.64612  	-0.1118  	0.00742  	0.25214  	0.66671  	-0.0882  	0.42796  	-0.6965  	0.35787  	0.96363  	-0.2307  	0.13926  	0.34553  	0.50337  	0.37855  	-0.2315  	0.16618  	0.08053  	-0.0007  	0.54082  	0.08151  	-0.0467  	-0.2944  	-0.0924  	0.52104  	-0.2485  	0.07982  	-0.2643  	0.17204  	0.16569  	-0.0354  	0.02921  	-0.1206  	-0.0253  	-0.0648  	-0.0195  	-0.0212  	-0.0290  	-0.0124  	-0.0216  	-0.0098  	0.01443  	-0.0057  	0.00428  	0.00087  	-0.0044  	0.00456  	0.01378  	0.00588  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3341  	-0.1040  	-0.8818  	0.06662  	0.26906  	-0.3978  	0.01546  	-0.1118  	0.02050  	0.04334  	-0.7300  	-0.4021  	0.32919  	0.22861  	0.28762  	0.69822  	-0.1173  	0.00389  	0.26051  	0.66202  	-0.0595  	0.45158  	-0.6631  	0.34947  	0.93237  	-0.2249  	0.14098  	0.30932  	0.46098  	0.36429  	-0.2114  	0.16043  	0.07389  	-0.0039  	0.52251  	0.07728  	-0.0308  	-0.2870  	-0.0977  	0.49019  	-0.2234  	0.07565  	-0.2572  	0.16608  	0.16163  	-0.0353  	0.02633  	-0.1156  	-0.0284  	-0.0718  	-0.0279  	-0.0201  	-0.0272  	-0.0170  	-0.0225  	-0.0118  	0.01617  	-0.0049  	0.00563  	-0.0021  	-0.0036  	-0.0013  	0.01853  	0.00543  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3919  	-0.1384  	-0.8910  	-0.1312  	0.19250  	-0.4321  	0.02043  	-0.1471  	0.03987  	0.09939  	-0.6659  	-0.3744  	0.28151  	0.05742  	0.13626  	0.70310  	-0.1049  	0.05240  	0.30243  	0.65125  	-0.0766  	0.40058  	-0.6051  	0.33141  	0.86409  	-0.2064  	0.10997  	0.31798  	0.40497  	0.32343  	-0.2021  	0.16885  	0.08160  	-0.0044  	0.46721  	0.08341  	-0.0165  	-0.2710  	-0.1136  	0.50300  	-0.2146  	0.05691  	-0.2503  	0.17940  	0.16299  	-0.0352  	0.03174  	-0.1095  	-0.0356  	-0.0638  	-0.0332  	-0.0251  	-0.0273  	-0.0176  	-0.0192  	-0.0238  	0.01398  	-0.0024  	0.00958  	-0.0007  	-0.0070  	-0.0133  	0.01642  	0.00651  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.4617  	-0.1828  	-0.9074  	-0.3340  	0.12522  	-0.5512  	0.04094  	-0.1642  	0.00644  	0.14150  	-0.5046  	-0.3968  	0.23597  	-0.0095  	-0.0370  	0.66476  	-0.1216  	0.10665  	0.29599  	0.67740  	-0.0372  	0.35653  	-0.6033  	0.31037  	0.81429  	-0.2157  	0.05356  	0.31219  	0.38180  	0.25715  	-0.1379  	0.16529  	0.08102  	-0.0445  	0.44784  	0.10621  	-0.0083  	-0.2674  	-0.1258  	0.49519  	-0.1824  	0.04044  	-0.2221  	0.18025  	0.16746  	-0.0311  	0.03571  	-0.1257  	-0.0426  	-0.0627  	-0.0280  	-0.0230  	-0.0349  	-0.0245  	-0.0182  	-0.0252  	0.02058  	-0.0034  	0.00180  	-0.0021  	-0.0026  	-0.0050  	0.01787  	0.00378  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.5429  	-0.1999  	-0.9064  	-0.4990  	0.00974  	-0.6147  	0.01503  	-0.1908  	0.00519  	0.14763  	-0.3767  	-0.4675  	0.21482  	-0.0614  	-0.1639  	0.62980  	-0.1256  	0.07641  	0.29678  	0.68469  	-0.0137  	0.31775  	-0.6001  	0.33624  	0.81975  	-0.2111  	0.06954  	0.26275  	0.32059  	0.25296  	-0.1248  	0.16038  	0.08085  	-0.0309  	0.46932  	0.09826  	0.03753  	-0.2674  	-0.1350  	0.48177  	-0.1728  	0.04454  	-0.2408  	0.16937  	0.15588  	-0.0349  	0.02984  	-0.1396  	-0.0471  	-0.0567  	-0.0295  	-0.0213  	-0.0325  	-0.0248  	-0.0218  	-0.0234  	0.01580  	-0.0016  	0.00058  	0.00093  	-0.0050  	-0.0045  	0.01907  	0.00611  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.7276  	-0.2795  	-0.9888  	-0.6072  	-0.0392  	-0.7208  	0.01169  	-0.2253  	-0.0232  	0.13246  	-0.2593  	-0.5287  	0.13958  	-0.1910  	-0.2519  	0.62822  	-0.0968  	0.07137  	0.30210  	0.67747  	0.00922  	0.30795  	-0.5736  	0.33498  	0.81316  	-0.2028  	0.08845  	0.21693  	0.31067  	0.23033  	-0.1473  	0.16215  	0.06772  	-0.0412  	0.48582  	0.14027  	0.08092  	-0.2372  	-0.1633  	0.45343  	-0.1606  	0.05346  	-0.2585  	0.16397  	0.16951  	-0.0356  	0.04284  	-0.1577  	-0.0542  	-0.0579  	-0.0359  	-0.0185  	-0.0275  	-0.0170  	-0.0173  	-0.0236  	0.01967  	-0.0011  	0.00067  	0.00359  	-0.0054  	-0.0046  	0.02072  	0.01073  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.7556  	-0.2832  	-0.9836  	-0.7036  	-0.0969  	-0.7855  	-0.0073  	-0.1910  	-0.0159  	0.15097  	-0.1804  	-0.5074  	0.11793  	-0.1744  	-0.2188  	0.59561  	-0.0953  	0.01557  	0.29114  	0.65636  	0.06160  	0.32875  	-0.5665  	0.38198  	0.80174  	-0.1911  	0.13253  	0.17407  	0.23374  	0.20836  	-0.1395  	0.16721  	0.08450  	-0.0483  	0.48841  	0.09757  	0.11055  	-0.2301  	-0.1887  	0.44816  	-0.1734  	0.05894  	-0.2674  	0.17360  	0.17091  	-0.0342  	0.04520  	-0.1599  	-0.0503  	-0.0540  	-0.0387  	-0.0186  	-0.0319  	-0.0175  	-0.0230  	-0.0257  	0.01487  	-0.0033  	-0.0022  	0.00268  	-0.0025  	-0.0032  	0.02043  	0.01244  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.2938  	-0.1052  	-0.6865  	-0.3408  	0.02566  	-0.4406  	-0.0104  	-0.0676  	0.04596  	0.05475  	-0.4052  	-0.4148  	0.28296  	0.12507  	0.13631  	0.71113  	-0.0802  	-0.0245  	0.30527  	0.59367  	0.15039  	0.32297  	-0.5051  	0.38779  	0.71166  	-0.2127  	0.14735  	0.09707  	0.20009  	0.24382  	-0.1419  	0.20173  	0.12873  	-0.0526  	0.52685  	0.00545  	0.13909  	-0.2434  	-0.1682  	0.46506  	-0.1805  	0.05136  	-0.2255  	0.18114  	0.17166  	-0.0325  	0.03269  	-0.1308  	-0.0369  	-0.0401  	-0.0390  	-0.0234  	-0.0354  	-0.0150  	-0.0252  	-0.0135  	0.01209  	-0.0098  	0.00874  	0.00543  	0.00052  	0.00663  	0.01913  	0.00246  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.1365  	-0.0545  	-0.6227  	-0.4509  	-0.0673  	-0.3856  	0.02104  	0.01324  	0.08493  	0.02574  	-0.4700  	-0.4471  	0.24827  	0.07841  	0.11114  	0.80625  	-0.0967  	-0.0086  	0.33273  	0.57357  	0.18054  	0.39467  	-0.4685  	0.32770  	0.77269  	-0.2315  	0.14846  	0.10499  	0.18222  	0.23226  	-0.1488  	0.20290  	0.12137  	-0.0396  	0.52837  	0.00023  	0.19514  	-0.2045  	-0.1880  	0.43457  	-0.1955  	0.03332  	-0.2163  	0.18308  	0.14852  	-0.0343  	0.02073  	-0.1196  	-0.0333  	-0.0602  	-0.0295  	-0.0210  	-0.0294  	-0.0208  	-0.0221  	-0.0079  	0.00912  	-0.0070  	-0.0027  	0.00381  	0.00197  	0.00500  	0.02181  	0.00367  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.1575  	-0.0713  	-0.6045  	-0.3767  	-0.0448  	-0.3834  	0.09954  	-0.0006  	0.10251  	0.12249  	-0.3765  	-0.4327  	0.20225  	0.09723  	0.04438  	0.76226  	-0.0874  	-0.0347  	0.31499  	0.57786  	0.23953  	0.40554  	-0.4449  	0.33618  	0.81847  	-0.2281  	0.17306  	0.08210  	0.22611  	0.23363  	-0.1990  	0.19203  	0.11777  	-0.0440  	0.51647  	-0.0075  	0.21742  	-0.1833  	-0.1699  	0.46172  	-0.2048  	0.05997  	-0.2177  	0.19887  	0.15578  	-0.0312  	0.02384  	-0.1124  	-0.0293  	-0.0601  	-0.0260  	-0.0206  	-0.0285  	-0.0150  	-0.0218  	-0.0072  	0.00025  	-0.0056  	0.01135  	0.00649  	-0.0015  	0.00311  	0.01638  	0.00855  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
